u,v,key,osmid,oneway,lanes,name,highway,reversed,length,geometry,bridge
8257482394,8202181827,0,352604523,False,,迎春路,residential,False,71.997,"LINESTRING (114.1127763 22.5423148, 114.1127435 22.5424357, 114.1126217 22.5429463)",
8257482394,8205496053,0,996309278,True,,嘉宾路,secondary,False,153.89700000000002,"LINESTRING (114.1127763 22.5423148, 114.1115723 22.5420736, 114.1115233 22.5420642, 114.1114069 22.5420419, 114.1113808 22.5420413, 114.1113549 22.542048, 114.1113386 22.5420604, 114.111326 22.5420787)",
8257482406,5162777248,0,531933763,False,,,unclassified,True,179.934,"LINESTRING (114.1150608 22.5427672, 114.114711 22.5443528)",
8257482406,8257482414,0,239698248,True,,嘉宾路,secondary,False,151.684,"LINESTRING (114.1150608 22.5427672, 114.1149981 22.5427549, 114.113874 22.5425334, 114.1138233 22.5425233, 114.1136164 22.5424823)",
8257482407,8257482408,0,352604523,False,,迎春路,residential,False,17.023,"LINESTRING (114.1125006 22.5434544, 114.1124649 22.5436039)",
8257482407,8202181822,0,531378274,False,,,residential,False,105.131,"LINESTRING (114.1125006 22.5434544, 114.1135234 22.543415)",
8257482407,8202181827,0,352604523,False,,迎春路,residential,True,57.851,"LINESTRING (114.1125006 22.5434544, 114.1126125 22.5429849, 114.1126217 22.5429463)",
8257482408,8257482407,0,352604523,False,,迎春路,residential,True,17.023,"LINESTRING (114.1124649 22.5436039, 114.1125006 22.5434544)",
8257482408,1394350650,0,352604523,False,,迎春路,residential,False,75.4,"LINESTRING (114.1124649 22.5436039, 114.1124525 22.5436505, 114.1123251 22.5441281, 114.1122893 22.5442623)",
8257482414,8257482415,0,996625980,True,,嘉宾路,secondary,False,14.139,"LINESTRING (114.1136164 22.5424823, 114.1134818 22.5424556)",
8257482414,8202181823,0,"[996625968, 996531088]",True,,人民南路,secondary,False,202.107,"LINESTRING (114.1136164 22.5424823, 114.1136205 22.5426065, 114.1136235 22.5426753, 114.1136319 22.542878, 114.1136468 22.5432371, 114.1136616 22.5435962, 114.11367 22.5437998, 114.1136857 22.5441809, 114.1136906 22.5442986)",
8257482415,8202181900,0,1051842301,True,,人民南路,secondary,False,13.055,"LINESTRING (114.1134818 22.5424556, 114.1134806 22.5423382)",
8257482415,8257482394,0,996309278,True,,嘉宾路,secondary,False,74.126,"LINESTRING (114.1134818 22.5424556, 114.1133258 22.5424247, 114.1132635 22.5424123, 114.1127763 22.5423148)",
8258828669,8396612614,0,558274288,True,,东门中路,primary,False,125.268,"LINESTRING (114.1167274 22.5478528, 114.1169654 22.5468696, 114.1169876 22.5467804, 114.1169941 22.5467535)",
8258828669,2044364028,0,673047309,True,2,东门老街,tertiary,False,266.09499999999997,"LINESTRING (114.1167274 22.5478528, 114.1163351 22.5477772, 114.1162864 22.5477604, 114.1162505 22.5477287, 114.1159169 22.5471153, 114.1158761 22.5470639, 114.1158221 22.5470158, 114.1157643 22.5469751, 114.1157372 22.5469641, 114.1156973 22.5469479, 114.1156032 22.5469282, 114.1151486 22.5468529, 114.1146592 22.5467719)",
8258828677,3070348462,0,685048798,False,2,湖贝路,tertiary,True,66.001,"LINESTRING (114.1171269 22.5482215, 114.117753 22.5480875)",
8258828677,8258828696,0,888311157,True,1,湖贝路,tertiary,False,43.497,"LINESTRING (114.1171269 22.5482215, 114.1168439 22.5482791, 114.1168238 22.5482852, 114.1168046 22.5482955, 114.1167869 22.548308, 114.1167734 22.5483215, 114.1167622 22.5483368, 114.1167559 22.5483487, 114.116751 22.5483607)",
8258828689,8258828696,0,31426793,True,,东门中路,primary,False,40.899,"LINESTRING (114.1168342 22.548001, 114.116751 22.5483607)",
8258828689,8258828677,0,888311156,True,1,湖贝路,tertiary,False,44.733000000000004,"LINESTRING (114.1168342 22.548001, 114.1168346 22.548044, 114.1168465 22.5480935, 114.1168724 22.5481406, 114.1169007 22.5481671, 114.1169389 22.5481871, 114.1170202 22.5482111, 114.1170725 22.5482181, 114.1171269 22.5482215)",
8396612611,8258828689,0,996531091,True,,东门中路,primary,False,144.334,"LINESTRING (114.1171262 22.5467313, 114.1170768 22.5469523, 114.1168342 22.548001)",
8396612614,3583676840,0,352604526,True,,,primary_link,False,36.233,"LINESTRING (114.1169941 22.5467535, 114.1169749 22.5467027, 114.116939 22.5466312, 114.1168959 22.5465688, 114.1168537 22.5465192, 114.1168068 22.5464835)",
8396612614,2278166416,0,996321280,True,,东门中路,primary,False,26.435,"LINESTRING (114.1169941 22.5467535, 114.1170049 22.5467084, 114.1170498 22.5465214)",
8562236978,7236140468,0,775651002,False,,,residential,True,28.971,"LINESTRING (114.1055412 22.5474946, 114.1052765 22.5474045)",
8562236978,8562237014,0,303451718,True,2,宝安南路,tertiary,False,136.21699999999998,"LINESTRING (114.1055412 22.5474946, 114.1059769 22.5465033, 114.1059861 22.5464771, 114.1059947 22.5464487, 114.1060033 22.5464165, 114.1060095 22.5463848, 114.1060139 22.5463523)",
8562237000,3073411403,0,303045197,False,,,residential,False,50.075,"LINESTRING (114.106212 22.5455077, 114.106249 22.5455106, 114.1066979 22.5455453)",
8562237000,8562270819,0,996321284,True,2,宝安南路,tertiary,False,89.087,"LINESTRING (114.106212 22.5455077, 114.1061409 22.5461428, 114.1061346 22.5461851, 114.1061273 22.5462272, 114.1061111 22.5463031)",
8562237003,8562237016,0,303451718,True,2,宝安南路,tertiary,False,44.866,"LINESTRING (114.10616 22.5451621, 114.1061933 22.5448825, 114.1062102 22.5447613)",
8562237003,3583676794,0,352604508,True,,,primary_link,False,76.398,"LINESTRING (114.10616 22.5451621, 114.1061573 22.5451151, 114.1061506 22.5450749, 114.1061379 22.5450324, 114.1061198 22.5449942, 114.1060811 22.5449334, 114.1060385 22.5448848, 114.1059865 22.5448392, 114.1059198 22.5447945, 114.1057008 22.5446688)",
8562237005,8562237000,0,996321284,True,2,宝安南路,tertiary,False,36.454,"LINESTRING (114.1062485 22.5451816, 114.106212 22.5455077)",
8562237011,8562237005,0,352604509,True,,,primary_link,False,70.131,"LINESTRING (114.1067793 22.544863, 114.106649 22.5448713, 114.1065451 22.5448935, 114.1064851 22.5449217, 114.1064401 22.5449428, 114.106347 22.5450168, 114.1062881 22.5450941, 114.1062485 22.5451816)",
8562237011,8562270820,0,996755164,True,,深南东路,primary,False,50.738,"LINESTRING (114.1067793 22.544863, 114.1064001 22.5447949, 114.1062942 22.5447765)",
8562237014,2473513205,0,271568317,True,,解放路,tertiary,False,76.49,"LINESTRING (114.1060139 22.5463523, 114.1053378 22.5460637)",
8562237014,8562237015,0,303451718,True,2,宝安南路,tertiary,False,8.897,"LINESTRING (114.1060139 22.5463523, 114.1060246 22.5462729)",
8562237015,8562270819,0,303010832,True,,解放路,tertiary,False,9.497,"LINESTRING (114.1060246 22.5462729, 114.1061111 22.5463031)",
8562237015,8562237003,0,303451718,True,2,宝安南路,tertiary,False,124.298,"LINESTRING (114.1060246 22.5462729, 114.1060401 22.5461586, 114.1060475 22.5461063, 114.10616 22.5451621)",
8562237016,3583676794,0,272771510,True,,深南东路,primary,False,53.316,"LINESTRING (114.1062102 22.5447613, 114.1057008 22.5446688)",
8562237016,8562270817,0,303451718,True,2,宝安南路,tertiary,False,13.072,"LINESTRING (114.1062102 22.5447613, 114.1062264 22.5446447)",
8562270817,8562270821,0,996755165,True,,深南东路,primary,False,8.51,"LINESTRING (114.1062264 22.5446447, 114.1063075 22.5446604)",
8562270817,8244748133,0,303451718,True,2,宝安南路,tertiary,False,43.942,"LINESTRING (114.1062264 22.5446447, 114.1062432 22.5445234, 114.106276 22.5442522)",
8562270818,8562237014,0,271568317,True,,解放路,tertiary,False,8.628,"LINESTRING (114.1060912 22.5463827, 114.1060139 22.5463523)",
8562270818,564001941,0,31354887,True,2,宝安南路,tertiary,False,341.0879999999999,"LINESTRING (114.1060912 22.5463827, 114.1060769 22.5464319, 114.1060657 22.546466, 114.1060554 22.5464968, 114.106045 22.5465241, 114.105929 22.5467962, 114.1052044 22.5484477, 114.1051476 22.5485858, 114.1051073 22.548709, 114.1050774 22.5488225, 114.1050495 22.5489436, 114.1050368 22.5490076, 114.1050241 22.5490871, 114.1050151 22.5491684, 114.105009 22.5492694)",
8562270819,8562270818,0,996321284,True,2,宝安南路,tertiary,False,9.084,"LINESTRING (114.1061111 22.5463031, 114.1060912 22.5463827)",
8562270819,3073056737,0,303010832,True,,解放路,tertiary,False,204.542,"LINESTRING (114.1061111 22.5463031, 114.1074465 22.546679, 114.108003 22.5468752)",
8562270820,8562237016,0,272771510,True,,深南东路,primary,False,8.791,"LINESTRING (114.1062942 22.5447765, 114.1062102 22.5447613)",
8562270820,8562237005,0,996755163,True,2,宝安南路,tertiary,False,45.289,"LINESTRING (114.1062942 22.5447765, 114.1062806 22.5448949, 114.1062485 22.5451816)",
8562270821,8562270820,0,996321283,True,2,宝安南路,tertiary,False,12.982,"LINESTRING (114.1063075 22.5446604, 114.1062942 22.5447765)",
8562270821,6302460415,0,996755165,True,,深南东路,primary,False,43.48,"LINESTRING (114.1063075 22.5446604, 114.1067225 22.5447378)",
9084081445,2760370692,0,962639874,True,,深南东路,primary,False,168.431,"LINESTRING (114.1096723 22.5452139, 114.1112891 22.5454682)",
9084081445,2760370697,0,"[982234898, 271078735]",True,,,primary_link,False,136.803,"LINESTRING (114.1096723 22.5452139, 114.1101082 22.5451862, 114.1108193 22.5453015, 114.1108924 22.5453224, 114.1109828 22.545354)",
9421863566,349132281,0,1021561724,False,,,unclassified,True,262.592,"LINESTRING (114.1173489 22.5455786, 114.1198679 22.545984)",
9421863566,6302460390,0,218581555,True,,东门南路,primary,False,69.219,"LINESTRING (114.1173489 22.5455786, 114.1172884 22.545963, 114.1172521 22.5461406, 114.1172414 22.546193)",
9661069217,2456799837,0,272771510,True,,深南东路,primary,False,149.483,"LINESTRING (114.103116 22.5441305, 114.1018497 22.5438784, 114.1016923 22.543851)",
9661069217,2473495726,0,303010832,True,,解放路,tertiary,False,29.627999999999997,"LINESTRING (114.103116 22.5441305, 114.1030432 22.5441437, 114.1029887 22.5441734, 114.1029402 22.5442273, 114.1029122 22.5442917)",
